startDate,endDate,name,investor_id,position,id
,,三井物产环球投资/三井创投MGI,10431,投资经理,759
,,NEC,10431,,760
,,合力投资Empower,10432,Investment 董事总经理,761
,,深圳红十三投资,10433,合伙人,762
,,复星昆仲资本,10434,执行总经理,763
,,复星集团,10434,,764
,,北软天使基金,10435,管理合伙人,765
,,大河创投,10435,管理合伙人,766
,,搜狐,10435,,767
,,大众点评网,10436,创始人,768
,,大众点评,10436,,769
,,长青资本,10437,创始合伙人,770
,,华欧创投基金,10438,投资合伙人,771
,,方源资本,10438,董事总经理,772
,,瑞士信贷 ,10438,,773
,, 淡马锡,10438,,774
,,华欧创投基金,10439,投资合伙人,775
,,华欧创投基金,10440,合伙人,776
,,三星 ,10440,,777
,, 摩根斯坦利 ,10440,,778
,, 戴尔Dell,10440,,779
,,华欧创投基金,10441,副总裁,780
,,中信 ,10441,,781
,, 昆吾九鼎投资,10441,,782
,,华欧创投基金,10442,资深投资经理,783
,,麦肯锡 ,10442,,784
,, 安居客 ,10442,,785
,, Groupon,10442,,786
,,汉能投资,10443,董事长兼CEO,787
,,汉能投资,10443,,788
,,SK电讯创投,10444,主管合伙人,789
,,SK电讯创投,10445,副总裁,790
,,SK电讯创投,10446,投资经理,791
,,雄牛资本,10447,主管合伙人,792
,,法国巴黎银行BNP,10447,,793
,,中泽嘉盟,10448,董事长,794
,,AT&T; ,10448,,795
,, UT斯达康,10448,,796
,,学而思/好未来,10449,投资负责人,797
,,未来工场,10449,合伙人,798
,,学而思教育,10449,,799
,,华软投资CSIC,10450,董事长,800
,,中软国际,10450,,801
,,华软投资CSIC,10451,总裁,802
,,创新工场,10452,合伙人(已离职),803
,,创新工场 ,10452,,804
,, 晨兴创投,10452,,805
,,创新工场,10453,投资经理,806
,,摩根大通,10453,,807
,,启明创投,10454,合伙人,808
,,热酷游戏,10455,创始人,809
,,热酷,10455,,810
,,钟鼎创投,10456,创始人,811
,,钟鼎创投,10457,总裁,812
,,光速安振/光速创投,10458,副总裁,813
,,Google,10458,,814
,,韩都衣舍,10459,CEO,815
,,唯品会,10460,董事长兼CEO,816
,,唯品会,10461,副董事长兼COO,817
,,PreAngel/PA镭厉/PA鉴睿,10462,合伙人,818
,,西门子,10462,,819
,,光速安振/光速创投,10463,副总裁,820
,,真顺基金,10463,副总裁(已离职),821
,,艺龙旅行网,10464,CEO,822
,,宝洁,10464,,823
,,艺龙旅行网,10465,投资总监,824
,,英特尔 ,10465,,825
,, 昆吾九鼎投资 ,10465,,826
,, 中国电信,10465,,827
,,麦顿投资,10466,创始合伙人,828
,,美银美林 ,10466,,829
,, 高盛,10466,,830
,,麦顿投资,10467,创始合伙人,831
,,美银美林,10467,,832
,,中兴合创/中兴通讯,10468,董事长,833
,,中兴,10468,,834
,,中兴合创/中兴通讯,10469,总裁,835
,,中兴合创/中兴通讯,10470,董事总经理,836
,,中兴 ,10470,,837
,, 三星 ,10470,,838
,, 中国网通,10470,,839
,,中兴合创/中兴通讯,10471,董事总经理,840
,,中兴,10471,,841
,,中兴合创/中兴通讯,10472,合伙人,842
,,永宣创投/上海联创,10472,,843
,,中兴合创/中兴通讯,10473,副总裁,844
,,富士康 ,10473,,845
,, 中国平安,10473,,846
,,京东,10474,CEO,847
,,去哪儿,10475,CEO,848
,,TOM在线 ,10475,,849
,, 去哪儿,10475,,850
,,Crystal,10476,Stream清流资本 执行董事(已离职),851
,,黑桃资本,10476,管理合伙人,852
,,Crystal,10477,Stream清流资本 董事总经理,853
,,百度,10477,,854
,,智基创投IDT,10478,VC/宏碁创投 创始管理合伙人,855
,,宏碁Acer,10478,,856
,,Mr.I互联网创新基地/陈瑞贵,10479,合伙人,857
,,抱团科技/尼毕鲁科技Tap4fun,10480,创始人,858
,,抱团科技/尼毕鲁科技Tap4fun,10481,投资总监,859
,,泰山天使,10482,投资总监,860
,,泰山兄弟创始基金TXD,10482,Ventures 投资总监,861
,,泰山兄弟创始基金TXD,10483,Ventures 投资合伙人,862
,,华为 ,10483,,863
,, 中兴 ,10483,,864
,, 西门子,10483,,865
,,泰山兄弟创始基金TXD,10484,Ventures 投资总监,866
,,Google,10484,,867
,,泰山兄弟创始基金TXD,10485,Ventures 分析师,868
,,元禾控股/苏州创投/原点创投,10486,董事长,869
,,银瑞达Investor,10487,AB 首席代表,870
,,青松基金,10488,分析师,871
,,杭州盈动投资Incapital,10489,创始合伙人,872
,,浙创投/浙江省创业投资集团,10490,执行总裁,873
,,中路集团/中路资本,10491,投资经理,874
,,AngelVest天使谷,10492,联合创始人,875
,,AMD,10492,,876
,,AngelVest天使谷,10493,联合创始人,877
,,华纳唱片 ,10493,,878
,, 迪士尼,10493,,879
,,龙渊云腾,10494,创始合伙人,880
,,三星 ,10494,,881
,, 清科,10494,,882
,,弘毅投资,10495,董事长,883
,,联想,10495,,884
,,弘毅投资,10496,总裁,885
,,联想,10496,,886
,,浙商创投,10497,董事长,887
,,浙商创投,10498,执行总裁,888
,,浙商创投,10499,执行总裁,889
,,IBM ,10499,,890
,, HP惠普,10499,,891
,,浙商创投,10500,合伙人,892
,,浙商创投,10501,副总经理,893
,,ArcSoft虹软,10501,,894
,,景林投资/景林资产,10502,创始人及董事长,895
,,国信证券 ,10502,,896
,, 中国人民银行,10502,,897
,,嘉御基金/维新力特,10503,创始合伙人,898
,,阿里巴巴 ,10503,,899
,, 普华永道 ,10503,,900
,, 东方证券,10503,,901
,,明势资本,10504,创始合伙人,902
,,HP惠普 ,10504,,903
,, 波士顿咨询BCG,10504,,904
,,嘉御基金/维新力特,10505,创始合伙人,905
,,普华永道,10505,,906
,,嘉御基金/维新力特,10506,管理合伙人,907
,,麦肯光明 ,10506,,908
,, 好耶广告,10506,,909
,,云天使基金,10507,合伙人,910
,,中国网通,10507,,911
,,丰厚资本,10508,创始合伙人,912
,,盛大,10508,,913
,,丰厚资本,10509,创始合伙人,914
,,丰厚资本,10510,创始合伙人,915
,,盛大 ,10510,,916
,, 巨人,10510,,917
,,英诺天使基金,10511,合伙人,918
,,阿里巴巴 ,10511,,919
,, 英特尔,10511,,920
,,英诺天使基金,10512,合伙人,921
,,搜狐 ,10512,,922
,, 瀛海威,10512,,923
,,21世纪天使创投,10513,总裁,924
,,21世纪天使创投,10514,投资总监,925
,,神州泰岳/泰岳梧桐资本,10515,董事长,926
,,联想,10515,,927
,,天奇阿米巴基金,10516,创始合伙人,928
,,Cisco思科 ,10516,,929
,, HP惠普 ,10516,,930
,, 赛伯乐投资,10516,,931
,,天奇阿米巴基金,10517,创始合伙人,932
,,麦肯锡 ,10517,,933
,, 德意志银行,10517,,934
,,Cisco思科 ,10518,,935
,, 通用电气 ,10518,,936
,, 安博教育,10518,,937
,,乐视网,10519,董事长,938
,,UCWEB优视科技,10520,CEO,939
,,联想,10520,,940
,,华创资本,10521,分析师,941
,,斯凯网络投资,10522,CEO,942
,,斯凯网络投资,10523,战略投资部总经理,943
,,方广资本,10524,管理合伙人,944
,,华为,10524,,945
,,暴风科技,10525,CEO,946
,,金山 ,10525,,947
,, 雅虎,10525,,948
,,搜狐 ,10526,,949
,, 金山,10526,,950
,,极客帮创业基金,10527,合伙人,951
,,CSDN,10527,创始人,952
,,金山 ,10527,,953
,, 巨人,10527,,954
,,凤凰传媒,10528,董事长,955
,,Infinity,10529,Venture Partners 联合创始人,956
,,奥飞动漫,10530,董事长,957
,,北京厚持投资,10531,董事长兼CEO,958
,,北京厚持投资,10532,创始合伙人,959
,,永新视博,10532,,960
,,北京厚持投资,10533,创始合伙人,961
,,永新视博,10533,,962
,,北京厚持投资,10534,执行事务合伙人,963
,,北京厚持投资,10535,副总裁,964
,,永新视博,10535,,965
,,北京厚持投资,10536,副总裁,966
,,英诺天使基金,10537,合伙人,967
,,同方股份,10537,,968
,,英诺天使基金,10538,合伙人,969
,,苏宁云商/苏宁电器,10539,创始人及董事长,970
,,丰厚资本,10540,创始合伙人,971
,,德意志银行 ,10540,,972
,, 赛伯乐投资,10540,,973
,,Mr.I互联网创新基地/陈瑞贵,10541,创始人,974
,,阿里巴巴,10541,,975
,,龙渊云腾,10542,创始合伙人,976
,,腾讯 ,10542,,977
,, 盛大,10542,,978
,,智基创投IDT,10543,VC/宏碁创投 管理合伙人,979
,,诺基亚,10543,,980
,,真顺基金,10544,合伙人,981
,,金山,10544,,982
,,智基创投IDT,10545,VC/宏碁创投 合伙人,983
,,英飞尼迪Infinity,10546,创始管理合伙人,984
,,高瓴资本Hillhouse,10547,Capital 创始人,985
,,金种子创投,10548,创始人,986
,,搜狐,10548,,987
,,合力投资Empower,10549,Investment 投资合伙人,988
,,熊猫资本,10549,创始合伙人,989
,,新东方,10549,,990
,,合力投资Empower,10550,Investment 投资总监,991
,,远望谷,10551,董事长,992
,,远望谷,10552,高级副总裁,993
,,和君资本/和君咨询集团,10553,和君集团副总裁、合伙人、和君资本总裁,994
,,网信金融,10554,首席执行官,995
,,Google ,10554,,996
,, 爱立信,10554,,997
,,华映资本,10555,副总裁,998
,,IDG,10555,,999
,,华映资本,10556,高级投资经理,1000
,,摩托罗拉 ,10556,,1001
,, 联想,10556,,1002
,,优酷土豆-合一集团,10557,董事长,1003
,,NextBig三万弘合投资/3W创业基金,10558,合伙人,1004
,,弘合基金/东方弘道资本,10558,创始合伙人,1005
,,早鸟基金,10559,创始人,1006
,,贝塔斯曼亚洲投资基金/Betafund,10560,投资助理(已离职),1007
,,今日投资何伯权,10561,创始人,1008
,,住友商事亚洲资本,10562,副总裁,1009
,,极客帮创业基金,10563,合伙人,1010
,,蓝港互动,10563,创始人,1011
,,金山,10563,,1012
,,顺网科技,10564,CEO,1013
,,中国平安/平安创新投资基金,10565,总经理,1014
,,麦肯锡 ,10565,,1015
,, 飞利浦,10565,,1016
,,中国平安/平安创新投资基金,10566,董事总经理,1017
,,IBM ,10566,,1018
,, 麦肯锡 ,10566,,1019
,, HP惠普 ,10566,,1020
,, KPCB凯鹏华盈,10566,,1021
,,方广资本,10567,管理合伙人,1022
,,华为 ,10567,,1023
,, 富达亚洲,10567,,1024
,,方广资本,10568,管理合伙人,1025
,,华为,10568,,1026
,,盈峰资本,10569,总经理,1027
,,华欧创投基金,10570,管理合伙人,1028
,,分众传媒,10570,,1029
,,Temasek淡马锡/兰亭投资,10571,中国区总裁,1030
,,德意志银行 ,10571,,1031
,, 中金公司CICC,10571,,1032
,,appWorks之初创投,10572,合伙人,1033
,,appWorks之初创投,10573,合伙人,1034
,,appWorks之初创投,10574,合伙人,1035
,,appWorks之初创投,10575,合伙人,1036
,,DST/Yuri,10576,Milner(中国投资) 创始人,1037
,,同威创投,10577,董事长创始人,1038
,,招商证券 ,10577,,1039
,, 招商银行,10577,,1040
,,同威创投,10578,总裁,1041
,,联想,10578,,1042
,,初创投资,10579,创始合伙人,1043
,,华平投资,10580,董事总经理,1044
,,高盛,10580,,1045
,,蓝色光标,10581,董事长,1046
,,凯辉私募股权投资基金,10582,董事长,1047
,,创东方投资,10583,董事长及总裁创始合伙人,1048
,,创东方投资,10584,常务副总裁,1049
,,LB,10585,Investment CEO,1050
,,麦肯锡,10585,,1051
,,TCL创投/TCL,10586,董事长,1052
,,TCL,10586,,1053
,,搜狐/畅游,10587,创始人,1054
,,搜狐,10587,,1055
,,海银资本,10588,合伙人,1056
,,诺基亚成长基金,10589,合伙人,1057
,,诺基亚 ,10589,,1058
,, 苹果 ,10589,,1059
,, AMD,10589,,1060
,,诺基亚成长基金,10590,执行董事,1061
,,Oracle甲骨文 ,10590,,1062
,, 凯旋创投 ,10590,,1063
,, 贝恩咨询,10590,,1064
,,诺基亚成长基金,10591,投资总监,1065
,,麦肯锡 ,10591,,1066
,, 摩托罗拉,10591,,1067
,,集富亚洲JAFCO,10592,董事,1068
,,美银美林 ,10592,,1069
,, 高盛 ,10592,,1070
,, 毕马威KPMG,10592,,1071
,,集富亚洲JAFCO,10593,董事,1072
,,新浪 ,10593,,1073
,, 雅虎,10593,,1074
,,ClearVue锴明投资,10594,董事总经理,1075
,,百事公司,10594,,1076
,,ClearVue锴明投资,10595,董事总经理,1077
,,IBM ,10595,,1078
,, 埃森哲 ,10595,,1079
,, eBay易趣,10595,,1080
,,ClearVue锴明投资,10596,董事,1081
,,科尔尼咨询 ,10596,,1082
,, 罗兰贝格,10596,,1083
,,ClearVue锴明投资,10597,董事,1084
,,普华永道 ,10597,,1085
,, 高盛 ,10597,,1086
,, 埃森哲,10597,,1087
,,ClearVue锴明投资,10598,副总裁,1088
,,普华永道 ,10598,,1089
,, 安永 ,10598,,1090
,, 汇丰,10598,,1091
,,ClearVue锴明投资,10599,副总裁,1092
,,通用电气 ,10599,,1093
,, 罗兰贝格,10599,,1094
,,ClearVue锴明投资,10600,副总裁,1095
,,ClearVue锴明投资,10601,投资经理,1096
,,森合投资/crehol,10602,董事总经理,1097
,,兰馨亚洲,10603,董事总经理,1098
,,麦肯锡 ,10603,,1099
,, 凯雷投资,10603,,1100
,,软银中国/软银集团,10604,主管合伙人,1101
,,麦肯锡 ,10604,,1102
,, 西门子,10604,,1103
,,软银中国/软银集团,10605,主管合伙人,1104
,,UT斯达康,10605,,1105
,,软银中国/软银集团,10606,主管合伙人,1106
,,三星 ,10606,,1107
,, 西门子 ,10606,,1108
,, 同方股份,10606,,1109
,,富达亚洲风险投资,10607,董事合伙人,1110
,,富达亚洲风险投资,10608,合伙人,1111
,,摩根大通 ,10608,,1112
,, 里昂证券,10608,,1113
,,富达亚洲风险投资,10609,合伙人,1114
,,华登国际,10609,,1115
,,富达亚洲风险投资,10610,合伙人,1116
,,科尔尼咨询,10610,,1117
,,富达亚洲风险投资,10611,副总裁,1118
,,麦肯锡 ,10611,,1119
,, 深圳创新投 ,10611,,1120
,, UBS瑞银,10611,,1121
,,富达亚洲风险投资,10612,投资经理,1122
,,华兴资本,10612,,1123
,,富达亚洲风险投资,10613,投资经理,1124
,,麦肯锡,10613,,1125
,,富达亚洲风险投资,10614,投资经理,1126
,,麦肯锡,10614,,1127
,,富达亚洲风险投资,10615,投资经理,1128
,,德勤Deloitte ,10615,,1129
,, 兰馨亚洲投资,10615,,1130
,,富达亚洲风险投资,10616,分析师,1131
,,富达亚洲风险投资,10617,分析师,1132
,,新东方,10618,董事长,1133
,,洪泰基金,10618,创始合伙人,1134
,,海银资本,10619,合伙人,1135
,,学而思/好未来,10620,CEO,1136
,,架桥投资,10621,董事长,1137
,,中国平安,10621,,1138
,,新进创投,10622,管理合伙人,1139
,,深圳点石投资,10623,董事长,1140
,,新进创投,10624,管理合伙人,1141
,,凯旋创投,10625,创始合伙人,1142
,,AT&T; ,10625,,1143
,, UT斯达康 ,10625,,1144
,, KPCB凯鹏华盈 ,10625,,1145
,, 软银Softbank,10625,,1146
,,凯旋创投,10626,合伙人,1147
,,IDG ,10626,,1148
,, 易凯资本 ,10626,,1149
,, 世纪互联,10626,,1150
,,凯旋创投,10627,合伙人,1151
,,KPCB凯鹏华盈 ,10627,,1152
,, 高通Qualcomm,10627,,1153
,,掌趣科技,10628,CEO,1154
,,SK集团,10628,,1155
,,华谊兄弟,10629,董事长,1156
,,华谊兄弟,10630,总裁,1157
,,掌趣科技,10631,董事长,1158
,,国微技术,10632,CEO,1159
,,一加投资,10633,执行董事,1160
,,名信中国成长基金,10634,管理合伙人,1161
,,NEA恩颐投资,10635,中国区董事总经理,1162
,,微软Microsoft,10636,大中华区负责人,1163
,,微软 ,10636,,1164
,, 赛门铁克 ,10636,,1165
,, SunMicrosystems,10636,,1166
,,光线传媒,10637,创始人,1167
,,东方富海,10638,董事长,1168
,,深圳创新投,10638,,1169
,,沃衍资本,10639,创始合伙人及总裁,1170
,,广发证券,10639,,1171
,,东软集团Neusoft,10640,董事长,1172
,,网易,10641,CEO,1173
,,网易,10641,,1174
,,网易,10642,执行合伙人,1175
,,网易,10642,,1176
,,紫辉创投,10643,创始管理合伙人,1177
,,通用电气,10643,,1178
,,猎豹移动,10644,CEO,1179
,,奇虎360 ,10644,,1180
,, 经纬中国,10644,,1181
,,美盛创投,10645,中国区总裁,1182
,,联想之星,10646,总经理,1183
,,联想,10646,,1184
,,联想之星,10647,常务副总,1185
,,联想,10647,,1186
,,联想之星,10648,副总经理,1187
,,阿里巴巴 ,10648,,1188
,, 联想,10648,,1189
,,联想之星,10649,投资总监,1190
,,清科,10649,,1191
,,联想之星,10650,投资总监,1192
,,赛迪集团,10650,,1193
,,联想之星,10651,投资副总裁,1194
,,施耐德,10651,,1195
,,KTB投资集团,10652,执行董事合伙人（已离职）,1196
,,荷兰银行 ,10652,,1197
,, 施罗德基金,10652,,1198
,,云锋基金,10653,创始人,1199
,,阿里巴巴,10653,,1200
,,云锋基金,10654,创始人,1201
,,分众传媒,10654,,1202
,,云锋基金,10655,董事总经理,1203
,,分众传媒 ,10655,,1204
,, 通用电气,10655,,1205
,,云锋基金,10656,董事总经理,1206
,,麦肯锡 ,10656,,1207
,, 黑石集团,10656,,1208
,,云锋基金,10657,董事总经理,1209
,,麦肯锡 ,10657,,1210
,, UT斯达康 ,10657,,1211
,, KPCB凯鹏华盈,10657,,1212
,,云锋基金,10658,董事总经理,1213
,,云锋基金,10659,董事总经理,1214
,,云锋基金,10660,董事总经理,1215
,,复星集团,10660,,1216
,,云锋基金,10661,董事,1217
,,东方通信,10661,,1218
,,风和投资,10662,创始合伙人,1219
,,华登国际投资,10663,董事长,1220
,,华登国际投资,10664,董事总经理,1221
,,Google,10664,,1222
,,华登国际投资,10665,董事总经理,1223
,,IBM,10665,,1224
,,宏达电HTC,10666,董事长,1225
,,华登国际投资,10667,董事总经理,1226
,,爱立信,10667,,1227
,,泰山天使,10668,创始合伙人,1228
,,泰山兄弟创始基金TXD,10668,Ventures 创始合伙人,1229
,,Disney迪斯尼 ,10668,,1230
,, 易观国际,10668,,1231
,,璞玉投资Jade,10669,Invest 主管合伙人,1232
,,普华永道 ,10669,,1233
,, 罗兰贝格,10669,,1234
,,人人公司/千橡互动,10670,董事长,1235
,,搜狐,10670,,1236
,,DFJ/德丰杰中国,10671,执行董事,1237
,,弘合基金/东方弘道资本,10672,创始合伙人,1238
,,NextBig三万弘合投资/3W创业基金,10672,合伙人,1239
,,启迪创投/启迪控股,10673,创始合伙人,1240
,,启迪创投/启迪控股,10674,创始合伙人,1241
,,启迪创投/启迪控股,10675,创始合伙人,1242
,,奇虎360,10676,投资总监(已离职),1243
,,计算机世界 ,10676,,1244
,, 大旗网,10676,,1245
,,BitFund.PE比特基金李笑来,10677,创始人,1246
,,新东方,10677,,1247
,,奇虎360,10678,投资经理(已离职),1248
,,光源资本,10678,创始合伙人,1249
,,盛大,10678,,1250
,,奇虎360,10679,投资经理,1251
,,汉理资本,10680,董事长,1252
,,软银Softbank,10680,,1253
,,创业基金会/创业接力基金,10681,会长,1254
,,汉理资本,10682,合伙人,1255
,,浦东发展银行,10682,,1256
,,汉理资本,10683,合伙人,1257
,,汉理资本,10684,投资合伙人,1258
,,万嘉创投,10685,董事长,1259
,,万嘉娱乐工场,10685,联合创始人,1260
,,创业工场VenturesLab,10686,创始人,1261
,,深圳创新投 ,10686,,1262
,, 德丰杰DFJ,10686,,1263
,,英特尔投资Intel,10687,Capital 董事总经理,1264
,,英特尔 ,10687,,1265
,, 德勤Deloitte,10687,,1266
,,英特尔投资Intel,10688,Capital 投资总监,1267
,,花旗银行 ,10688,,1268
,, 摩根大通,10688,,1269
,,英特尔投资Intel,10689,Capital 投资总监,1270
,,微软 ,10689,,1271
,, IBM ,10689,,1272
,, HP惠普,10689,,1273
,,Chinaccelerator中国加速,10690,创始人,1274
,,HAXLR8R,10690,合伙人,1275
,,天图资本,10691,董事长,1276
,,南方基金,10691,,1277
,,天图资本,10692,高级合伙人,1278
,,巨人网络,10693,CEO,1279
,,巨人,10693,,1280
,,CA创投/CyberAgent（国内）,10694,台湾区总经理,1281
,,源渡创投,10695,创始合伙人,1282
,,源渡创投,10696,创始合伙人,1283
,,源渡创投,10697,创始合伙人,1284
,,源渡创投,10698,投资经理(已离职),1285
,,源渡创投,10699,投资经理(已加入IDG资本),1286
,,易观国际,10699,,1287
,,源渡创投,10700,投资经理,1288
,,亚商资本,10701,创始合伙人,1289
,,亚商资本,10702,创始合伙人,1290
,,亚商资本,10703,创始合伙人,1291
,,亚商资本,10704,管理合伙人,1292
,,亚商资本,10705,管理合伙人,1293
,,华威国际集团CID,10706,合伙人,1294
,,中华开发工业银行,10706,,1295
,,华威国际集团CID,10707,合伙人,1296
,,富士康 ,10707,,1297
,, 花旗银行,10707,,1298
,,华威国际集团CID,10708,合伙人,1299
,,中华开发工业银行,10708,,1300
,,华威国际集团CID,10709,合伙人,1301
,,中华开发工业银行,10709,,1302
,,华威国际集团CID,10710,合伙人,1303
,,富士康 ,10710,,1304
,, 友达光电,10710,,1305
,,华威国际集团CID,10711,合伙人,1306
,,中华开发工业银行,10711,,1307
,,信中利资本,10712,董事长,1308
,,摩根大通 ,10712,,1309
,, 摩根斯坦利,10712,,1310
,,信中利资本,10713,董事总经理,1311
,,信中利资本,10714,董事总经理,1312
,,道琼斯,10714,,1313
,,信中利资本,10715,合伙人,1314
,,中经合集团 ,10715,,1315
,, 里昂证券,10715,,1316
,,信中利资本,10716,投资总监,1317
,,赛迪集团,10716,,1318
,,信中利资本,10717,投资总监,1319
,,信中利资本,10718,投资总监,1320
,,普华永道,10718,,1321
,,500,10719,Startups 中国合伙人,1322
,,美银美林 ,10719,,1323
,, 摩根斯坦利,10719,,1324
,,500,10720,Startups 创始人,1325
,,微软 ,10720,,1326
,, 英特尔 ,10720,,1327
,, PayPal,10720,,1328
,,隆领投资4399/蔡文胜,10721,创始人,1329
,,4399,10721,,1330
,,TMI台湾创意工场,10722,合伙人及CEO,1331
,,中经合集团 ,10722,,1332
,, 台扬科技,10722,,1333
,,上海致景投资,10723,创始合伙人,1334
,,线性资本LinearVenture,10723,创始合伙人,1335
,,阿里巴巴 ,10723,,1336
,, 京东商城,10723,,1337
,,上海致景投资,10724,创始合伙人,1338
,,线性资本LinearVenture,10724,创始合伙人,1339
,,Facebook,10724,,1340
,,晨兴创投MorningSide,10725,合伙人,1341
,,联创策源,10725,,1342
,,上海致景投资,10726,创始合伙人,1343
,,海银资本,10726,合伙人,1344
,,薛蛮子,10726,创始合伙人,1345
,,UT斯达康,10726,,1346
,,天使创业村/晨脉创投,10727,创始合伙人,1347
,,天使创业村/晨脉创投,10728,投资总监,1348
,,天使创业村/晨脉创投,10729,投资总监,1349
,,中关村兴业投资,10730,总经理,1350
,,伟高达创投Vickers,10731,Capital 创始人,1351
,,瑞士信贷 ,10731,,1352
,, 高盛,10731,,1353
,,伟高达创投Vickers,10732,Capital 董事总经理,1354
,,伟高达创投Vickers,10733,Capital 副总裁,1355
,,伟高达创投Vickers,10734,Capital 投资经理,1356
,,华威国际集团CID,10735,管理合伙人,1357
,,中华开发工业银行,10735,,1358
,,华威国际集团CID,10736,资深合伙人,1359
,,华威国际集团CID,10737,合伙人,1360
,,HP惠普 ,10737,,1361
,, 中华开发工业银行,10737,,1362
,,同创伟业,10738,合伙人,1363
,,光大证券,10738,,1364
,,猎豹移动,10739,投资总经理(已离职),1365
,,同创伟业,10739,投资总监(已离职),1366
,,盛大 ,10739,,1367
,, 猎豹移动,10739,,1368
,,上海浦软创投,10740,总经理,1369
,,上海浦软创投,10741,合伙人,1370
,,上海浦软创投,10742,合伙人,1371
,,上海浦软创投,10743,副总经理,1372
,,上海浦软创投,10744,投资经理,1373
,,上海浦软创投,10745,投资经理,1374
,,上海浦软创投,10746,投资经理,1375
,,交通银行,10746,,1376
,,高原资本,10747,董事总经理,1377
,,集富亚洲,10747,,1378
,,启明创投,10748,合伙人,1379
,,高原资本,10748,董事总经理(已离职),1380
,,英特尔 ,10748,,1381
,, 瑞士信贷,10748,,1382
,,快创营,10749,创始合伙人,1383
,,快创营,10750,创始合伙人,1384
,,麦肯锡,10750,,1385
,,快创营,10751,创始合伙人,1386
,,51job前程无忧,10751,,1387
,,快创营,10752,合伙人,1388
,,快创营,10753,创始合伙人,1389
,,DeNA,10753,,1390
,,用友幸福投资/用友,10754,总经理,1391
,,用友软件,10754,,1392
,,用友幸福投资/用友,10755,副总经理,1393
,,用友软件,10755,,1394
,,用友幸福投资/用友,10756,投资总监,1395
,,用友软件,10756,,1396
,,SIG海纳亚洲,10757,董事总经理,1397
,,UT斯达康,10757,,1398
,,SIG海纳亚洲,10758,合伙人,1399
,,AT&T;,10758,,1400
,,SIG海纳亚洲,10759,副总裁,1401
,,中信 ,10759,,1402
,, 里昂证券,10759,,1403
,,SIG海纳亚洲,10760,副总裁,1404
,,SIG海纳亚洲,10761,副总裁,1405
,,UT斯达康,10761,,1406
,,传媒梦工场,10762,CEO,1407
,,传媒梦工场,10763,董事总经理(已离职),1408
,,曲速资本Warp,10763,Capital 创始合伙人,1409
,,泰乐琪Trilogy,10763,,1410
,,携程,10764,CEO,1411
,,携程 ,10764,,1412
,, Oracle甲骨文,10764,,1413
,,传媒梦工场,10765,投资总监,1414
,,新浪微博/新浪,10766,负责人,1415
,,新浪 ,10766,,1416
,, 德丰杰DFJ,10766,,1417
,,德迅投资,10767,创始人,1418
,,腾讯,10767,,1419
,,同创伟业,10768,执行合伙人,1420
,,同创伟业,10769,董事总经理,1421
,,国信证券,10769,,1422
,,赛富基金/赛富亚洲基金SAIF,10770,合伙人,1423
,,高盛 ,10770,,1424
,, 凯雷投资 ,10770,,1425
,, AIG,10770,,1426
,,赛富基金/赛富亚洲基金SAIF,10771,合伙人,1427
,,西门子 ,10771,,1428
,, 中国网通 ,10771,,1429
,, NEC,10771,,1430
,,达晨创投,10772,创始合伙人董事长,1431
,,达晨创投,10773,执行合伙人,1432
,,深圳启赋资本,10774,创始合伙人,1433
,,达晨创投,10775,合伙人,1434
,,达晨创投,10776,合伙人,1435
,,达晨创投,10777,合伙人,1436
,,达晨创投,10778,合伙人,1437
,,中国平安,10778,,1438
,,达晨创投,10779,合伙人,1439
,,美国中经合集团,10780,分析师,1440
,,东方证券 ,10780,,1441
,, 易观国际,10780,,1442
,,深圳世为投资,10781,董事长,1443
,,华创资本,10782,CEO,1444
,,亚信联创,10782,,1445
,,深圳世为投资,10783,总裁,1446
,,华创资本,10784,合伙人,1447
,,中经合集团 ,10784,,1448
,, 派杰PiperJaffray,10784,,1449
,,纽信创投Newsion,10785,Venture 创始合伙人,1450
,,纽信创投Newsion,10786,Venture 创始合伙人,1451
,,用友软件 ,10786,,1452
,, 金蝶,10786,,1453
,,永宣联创,10787,创始人,1454
,,永宣联创,10788,合伙人,1455
,,永宣联创,10789,合伙人,1456
,,浙商创投,10789,总裁,1457
,,永宣联创,10790,合伙人,1458
,,工商银行,10790,,1459
,,永宣联创,10791,合伙人,1460
,,阿尔卡特朗讯 ,10791,,1461
,, AT&T;,10791,,1462
,,赛富基金/赛富亚洲基金SAIF,10792,主管合伙人,1463
,,软银Softbank ,10792,,1464
,, AIG,10792,,1465
,,赛富基金/赛富亚洲基金SAIF,10793,合伙人,1466
,,美银美林 ,10793,,1467
,, 软银Softbank,10793,,1468
,,赛富基金/赛富亚洲基金SAIF,10794,合伙人,1469
,,摩根大通 ,10794,,1470
,, AIG,10794,,1471
,,赛富基金/赛富亚洲基金SAIF,10795,合伙人,1472
,,瑞士信贷,10795,,1473
,,赛富基金/赛富亚洲基金SAIF,10796,合伙人,1474
,,Cisco思科,10796,,1475
,,网秦,10797,CEO,1476
,,用友幸福投资/用友,10798,董事长,1477
,,用友软件,10798,,1478
,,同创伟业,10799,董事总经理,1479
,,同创伟业,10800,董事总经理,1480
,,华泰证券 ,10800,,1481
,, 招商证券,10800,,1482
,,华岩资本ChinaRock,10801,董事总经理,1483
,,高盛,10801,,1484
